video_id,video_title,channel_name,keyword_used,comment_id,author,comment_text,language,published_at,like_count,is_reply,parent_comment_id
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,Ugzq_m1NxeZM3Xvh0Pp4AaABAg,@satishreddy8992,Yes జగన్ మంచి తనము ఆయన చేతకాని తనం అనుకుంటున్నారు పవన్ కళ్యాణ్,te,2026-06-08T15:18:46Z,1,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgzgMesRwaHw4-WLqKp4AaABAg,@adinarayanaraju9961,గురువుగారు... జగన్ ఒక క్యారెక్టర్ ఉన్న మనిషి అటువంటి వాడి దగ్గర ఇటువంటి కుక్కలని వాడు పట్టించుకోడు అనే ఉద్దేశంతోనే ఇటువంటి ఊర కుక్కలు అంతా వచ్చి వాగుతూ ఉంటాయి జగన్ టాయిలెట్ క్లీన్ చేసే దానికి కూడా ఇతను పనికిరాడు అసలు జగన్ కి అసలు వేయండి ఎందుకు మీరు ముడి పెడుతున్నారో అర్థం కావడం లేదు ఎందుకంటే వీడికి అంత సినిమా లేదు వీడికి అంత సీన్ లేదు వీడిలో మేటర్ లేదు,te,2026-06-08T15:17:39Z,0,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgzRgUrFL3KeoAUSy4B4AaABAg,@everyourwellwisher932,"ఐతే పార్టీ ని తాకట్టు పెట్టాడు 
మరి హోల్ సేల్ ఎప్పుడన్నా",te,2026-06-08T15:12:37Z,1,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgweGyi9y5Gl3UuAaul4AaABAg,@NagababuLAnkisetty,పవన్ అన్నో పవన్ అన్న యేమి tanna edi neekendukanna e బాధ,te,2026-06-08T15:07:36Z,3,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgzzLeq61fRsFGvbfZJ4AaABAg,@naralasambasivareddypet5276,చెక్కుతారు 😂😂😂,te,2026-06-08T15:05:37Z,15,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgxC0H6AxRrnE9LTL_p4AaABAg,@SurprisedBread-ye7yl,పక్కన ఆడుకొమ్మ 😂😂😂😂,te,2026-06-08T15:02:10Z,0,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgwRJBem3ylnJ_8PVmZ4AaABAg,@ChinnaVasamsetti-n4q,సూపర్ బ్రో,te,2026-06-08T15:01:37Z,20,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgzBmyOOfWNwhF-36Nh4AaABAg,@srinivaspedireddi9880,ఏంటో,te,2026-06-08T15:00:16Z,0,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgyKy-XPv-zaaaalwdt4AaABAg,@chandrasekharn6959,PK himself is a self contradictory politician,en,2026-06-08T14:58:04Z,1,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgxZGRbsaVjLgDVeqNZ4AaABAg,@vadisettiomprakash2641,"అందుకేగా పదవిలో ఉన్నా, పదవి లేకపోయినా మర్యాదగా మాట్లాడితే ఎప్పటికి ఏ పార్టీ వారికైనా విలువగా ఉంటుంది",te,2026-06-08T14:54:30Z,27,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgwumN6HtwZ5N5MX3tN4AaABAg,@sitamahalakshmi1834,సారీ ఇవ్వలేడు.,te,2026-06-08T14:53:07Z,0,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgxQ5ijrpsfE9hozFSt4AaABAg,@b.m.p.s2973,Anna సూపర్ anna,te,2026-06-08T14:52:51Z,25,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgzLnGdF47-4-CYr_954AaABAg,@YegnamObulesu,తెలంగాణ లో చెడ్డి చింపుతారు. అందుకే అక్కడ వాగలేడు. నిజమే జగనన్న మంచోడు కాబట్టి వీడి ఆటలు ఆంధ్రప్రదేశ్ లో సాగుతున్నాయి. వీడు చేసేది రాజకీయాలు కాదు రాజకీయ వ్యభిచారాలు.,te,2026-06-08T14:49:13Z,0,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgzDo-W67SqpDZ3-K4p4AaABAg,@veereswararaor1948,Revanth reddyni alaante properties anni matash,en,2026-06-08T14:48:41Z,1,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,Ugy3cxiXHhlkz5JB1p14AaABAg,@VenkataReddyMylapur-i2o,"Tg fear to pavan, cbn political joker",en,2026-06-08T14:41:16Z,2,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,Ugwdr6QpDz1MLb2nMaF4AaABAg,@Princeindian16,దమ్ము ఆ అంటే ఏంటి డమ్మీ గాడు అని అందరికి తెలిసింది 😛😛,te,2026-06-08T14:31:42Z,1,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgyiB7FBu3T_oda1gMR4AaABAg,@saidashaik2129,జగన్ మంచితనాన్ని చేతగానితనంగా తీసుకున్నారు అన్నదమ్ములు వీరు.. తెలంగాణలో మాట్లాడితే శాస్త్రీయంగా పెడతారు ముగ్గురికి,te,2026-06-08T14:31:04Z,1,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgxJrcvF9Wzb7n1jYGN4AaABAg,@KReddy-v6e,సూపర్,te,2026-06-08T13:50:46Z,12,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgyXK61lu6E59mR_l9x4AaABAg,@guttulakondaroy7732,రేవంత్ రెడ్డి జగన్ అంత మూర్ఖుడు శాడిస్టు కాదుగా రేవంత్ రెడ్డి కాస్తో కూస్తో జనాలకి చేస్తున్నాడు రాష్ట్రం కోసం పెట్టుబడుల విషయంలో తిరుగుతున్నాడు మీరు ఎక్కడైనా తిరగడం చెప్పు,te,2026-06-08T13:37:47Z,0,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgyDF5W1ThRIk7sJSYx4AaABAg,@krishnapolyparthi1255,మ నాయకుడు అనుకున్నాను మీరు కూడా కులం కులం కులం కులం ఏదైనా మనం బానిసలం జెండా కూలీలo దానికి 15 సంవత్సరాల మేము సిద్ధం,te,2026-06-08T13:36:22Z,0,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgxAgsoNvaueARo5PxV4AaABAg,@priya123-z8r,That is pk tallent 😂😂😂,en,2026-06-08T13:16:29Z,1,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,Ugy4vK_RcvWBVOPJToN4AaABAg,@Rama_varma5282,"💚🤍💙,,,,,,,, కోడి భూములు అలాంటి ఎన్ని     
          ఉన్నాయో మొత్తం బయటికి లాగుతారు 
అందుకే అక్కడ మాట్లాడలేడు,,,,,💚🤍💙",te,2026-06-08T13:15:31Z,29,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgycohFmsH3nSAYhZ3B4AaABAg,@muraliprasadbabu8603,Superrrrrrrrrrrrrrrrrrr bro 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏👌👌👌👌👌👌👌👌👌👌కరెక్ట్ గా చొప్పినారు 🙏,te,2026-06-08T13:15:26Z,45,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,Ugz2gZRLISBCBZEp1EZ4AaABAg,@srinivassuggala3040,Statements లో ఎందుకో  అప్పటికి ఇప్పటికి చాలా డిఫరెన్స్ ఉంది,te,2026-06-08T13:12:12Z,9,False,
zbT86SZkuXI,జగన్ మంచి తనంతోనే.. పవన్ ఏపీలో విర్రవీగిపోయాడు..| Janasena Murali | Pawan kalyan | Praja Chaithanyam,Praja Chaithanyam,Pawan Kalyan,UgxJ5XWCGhZ_PAxwpcp4AaABAg,@pr.rajpaul6971,Yes brother,en,2026-06-08T12:39:50Z,6,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,Ugwfa5b1ZJS0cOT_6vB4AaABAg,@srikanthkarumuri4098,రాష్ట్రం లో వున అన్ని ఇండస్ట్రీస్ చెక్ చేసి మొత్తం అనిటిని సరిచ్యండి సారు.పుష్కరాలు ఇవాళ వస్తాయి రేపు అయిపోతుంది కానీ ప్రజలు కలిష్యపునీరు వల్ల ఇబ్బంది పడతారు కదా శాస్వత పరిష్కారం చూడాలి అలాగే వైజాగ్ లో వాచీ  డేటా సెంటర్ గురించి కూడా బాగా పుకార్లు వస్తునై సార్ నీరు మొత్తం కలుషితం అయిపోతుంది అని అది కూడా చూడండి సార్,te,2026-06-08T17:23:45Z,0,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgxAslNXAAhrVtDQXDF4AaABAg,@krishnaraogokarakonda991,నాలుగు పావలా లు సంపాదించి కోవాలి గా,te,2026-06-08T17:20:30Z,0,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgxnoqIyhxKqbEFemhF4AaABAg,@ramalingarajuchekuri5124,ఈ కాలుష్యాన్ని అరికట్టడానికి కృషి చేస్తున్న రాజమహేంద్రవరం దిగువనునున్న ప్రజలంతా హర్షిస్తారు.పరిష్కారమైతే రుణపడి ఉంటారు.🙏,te,2026-06-08T16:37:02Z,0,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgyTaus_0h1k6KcDvhV4AaABAg,@viswanadhulaveerasatyapras9061,"మా గ్రామ కాల్వలో కూడా పామాయిల్ ఫాక్టరీ వ్యర్థాలు కూడా కలుస్తున్నాయి.  లంచగొండితనం, అవినీతి అధికారులు.",te,2026-06-08T16:33:15Z,2,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgzWoIKudbK-GebXyxh4AaABAg,@SankarSai-jx9hd,Seize the ship  !,en,2026-06-08T16:23:44Z,0,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgyCAsOAzMTA5KP1wZx4AaABAg,@adapaumamaheswarudu9060,Good turn 🙏👍,en,2026-06-08T16:23:17Z,0,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgyIoGAii5KeG_1XQW14AaABAg,@SathyanarayanaP-p7m,"క్రొత్త episode...
బియ్యం మాఫియా కేసు???
అటవీ భూమి మాఫియా కేసు???
Time pass సినిమా 😂😢😮?",te,2026-06-08T15:54:25Z,0,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgyIoGAii5KeG_1XQW14AaABAg.AXnfG9BGmSjAXnhTK0XAdF,@parvathijinnuri6279,ఏమి మనుషులు రా మీరు,te,2026-06-08T16:13:42Z,2,True,UgyIoGAii5KeG_1XQW14AaABAg
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgwT9SloRJ4A7ejIdJZ4AaABAg,@rkk8422,Govt Officials are sleeping till now😊,en,2026-06-08T15:30:05Z,0,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgzRvz9-XYzpaQrsJZd4AaABAg,@EeswaraReddyTetala,"మీరు మగాడి పని చేశావ్ ,సూపర్,madi ఈస్ట్ గోదావరి, పాలమూరు,మా కాలువ polute ఐపొయింది",te,2026-06-08T15:13:13Z,2,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgydwSOYW0Q0uIt1Rhl4AaABAg,@baladevaraonagalla4440,Thanks pawan anna 🙏 from tdp karyakartha.. meku nature patla unna avagahana and commitment..,en,2026-06-08T15:05:05Z,1,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,Ugz0cbFy8RvE1LHa0Hh4AaABAg,@Chandrasekhar-lw5sn,విశాఖపట్నం పోర్ట్ కీ కూడా SCN ఇవ్వాలి.  బొగ్గు దూళి ఇళ్లలో చేరి చాలా ఇబ్బంది అవుతుంది నగరం లో చాలా ఏరియా లో ఇదే పరిస్థితి,te,2026-06-08T15:05:01Z,0,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,Ugx835yWp7o84Yl7mhp4AaABAg,@SriVishnu-i6q7d,Rajahmundry ki pedda sapam andhra paper mills.....kidney problems tho people suffer avuthunnaru,en,2026-06-08T14:41:32Z,3,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,Ugyrv5wS-vuS2YAHc4Z4AaABAg,@KiranKumar-iv8sl,సీజ్ ది షిప్ అన్నట్టుగా ఉండదు కదా,te,2026-06-08T14:34:42Z,4,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgxJ3ckmxbxtRRcS7dV4AaABAg,@worioremost891,"😊తెలుగుదేశం పార్టీ భవిష్యత్తు లోకేష్ గారూ ...
ఆంధ్రప్రదేశ్ భవిష్యత్తు పవన్ కళ్యాణ్ గారు ...❤❤😊",te,2026-06-08T14:21:27Z,12,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgycYJDFe-BT6d8QEP14AaABAg,@lavanya769,Super Pavan sir thanks for responding about this issue from so many years onwards godavari water contaminated with this paper mill waste,en,2026-06-08T14:18:46Z,6,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgykZyVB4-ekpSI63gt4AaABAg,@nicemeetingyou1904,showcasue notice lu is time waste,en,2026-06-08T14:13:58Z,1,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgzNk7U5CCw7d36xxXB4AaABAg,@thetorch3014,ఇలాంటివి ఎప్పుడో చేయాలి ఏదో తూతూ మంత్రంగా కాదు,te,2026-06-08T14:09:23Z,3,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgzNk7U5CCw7d36xxXB4AaABAg.AXnUEpEc0xxAXnWvhfH_x7,@thetorch3014,"​@matrixreloaded4862

నీ నోరు లాగే గోదావరి కూడా కుళ్ళి పోయినట్టుంది😂",te,2026-06-08T14:32:51Z,0,True,UgzNk7U5CCw7d36xxXB4AaABAg
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgzNk7U5CCw7d36xxXB4AaABAg.AXnUEpEc0xxAXnX6Wx1z83,@thetorch3014,"​@NawabpetRani

నీకు తెలుగు వచ్చా రాదా తెలీదు గానీ, తూతూ మంత్రంగా చేయకూడదు కొద్దిగా శ్రద్ధ పెట్టి చేయాలని ఆ కామెంట్లు ఉద్దేశం. దీంట్లో ఏడుపు ఏముంటుంది?నా మీద ఏడవడం కాదు సరిగ్గా అర్థం చేసుకుని అప్పుడు కామెంట్ పెట్టు పెట్టాలంటే",te,2026-06-08T14:34:28Z,0,True,UgzNk7U5CCw7d36xxXB4AaABAg
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgzzZGspQ3MEgfKXXJF4AaABAg,@lalults7119,"మంచి పని చేశారు,Jai కూటమి ❤.",te,2026-06-08T14:06:15Z,29,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgwTm6Bc1YNQVzdImod4AaABAg,@srikanthkaanthi5560,మంచిది అన్న,te,2026-06-08T13:29:08Z,11,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,UgxAn9o3ftR7AbV27M14AaABAg,@VasuSreenu-v1b,అధికారుల నిర్లక్ష్యమే దీనికి ప్రధాన కారణం. ఎవరి మామూలు వాళ్లకు అందుతున్నాయి కాబట్టే ఎవరూ పట్టించుకోలేదు. స్థానిక ఎమ్మెల్యే గోరింటాకు చేసే చౌదరి గారి ఆధ్వర్యంలో ఎన్ని జరుగు. కొన్ని సంవత్సరాలుగా. పేపర్ మిల్ యాజమాన్యంతో కుమ్మక్కైన అధికారులందరూ. కూడా. లంచాలు తీసుకుని. బ్రతుకుతున్న వారే. ఎవరికి దీని కారణమైతే ఎవరు చెప్పలేరు. అంతా లంచాల మయం ప్రభుత్వ ఉద్యోగులు వల్లే జరుగుతున్నది,te,2026-06-08T13:27:19Z,13,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,Ugzj3uNk3yKV6Pvi08B4AaABAg,@SatyaK-v1b,"మంచి చేస్తున్నారు, అది అందరికీ అర్థం కావాలి, మీరు తెలుగు లో మాట్లాడితే బాగుంటుంది.",te,2026-06-08T13:24:56Z,8,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,Ugz1CbggAeBxy4rbjXZ4AaABAg,@Karunkumar-be7jn,జై పవన్ కళ్యాణ్,te,2026-06-08T13:00:15Z,4,False,
fyz3A8ILpJ0,Pawan Kalyan Orders Show Cause Notice to Andhra Paper Mills,ETV Andhra Pradesh,Pawan Kalyan,Ugw87kLaz4F_mgUDY5t4AaABAg,@ArayanG-w4l,rich companies owners should be responsible... and should not spoil environment..,en,2026-06-08T12:20:58Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,UgxFin0zvNp-i3nHALJ4AaABAg,@sriharikilli3368,Identity crisis. ❤,en,2026-06-08T17:19:19Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,Ugw02Lksj2IP06YqitR4AaABAg,@LathasriLathasri-w5r,వాడు BRS పార్టీ వాళ్ళు తిన్నది అడగడు... పవన్ గారు కోట్లు సహాయం చేశారు అప్పుడు అడగదే....,te,2026-06-08T17:16:29Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,UgxrDQiqJ82MA0YaMAt4AaABAg,@venkatsrikanth6613,రాహుల్ గాడు కి సినిమా లు లేక ఇలా ఏడుస్తున్నాడు వాడని లైట్ తీసికోండి,te,2026-06-08T17:11:08Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,Ugwi4fZh3Y926CTMpdZ4AaABAg,@socialstudies129,సూపర్ RAZAK bro 👏👏👌👌,te,2026-06-08T16:41:22Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,Ugx-rZQRJ6r-5kzYeV14AaABAg,@yesupogurajesh4664,కెసిఆర్ ని అడిగే  మగతనం సచ్చిపోఇంది అప్పుడు,te,2026-06-08T16:29:59Z,1,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,Ugxc1gIkI_BeNjQ9cY94AaABAg,@yesupogurajesh4664,ప్రతి నా కొడుకు పవన్కళ్యాణ్ ని అడిగేవాడే,te,2026-06-08T16:27:47Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,UgxDjE8QsxVvrajPLZN4AaABAg,@mmadhu5995,"కొత్త paytm గాడు ఈ రామకృష్ణ గాడు,నీ మొహానికి పవన్ కళ్యాణ్ అన్న పేరు ఎత్తే అర్హత లేదు paytm రామకృష్ణ,Medigadda gurunchi adugu Paytm Ramkrishna,jail rani Kavitha enduku జైలు కి వెళ్ళింది అది అడుగు paytm రామకృష్ణ,జగన్ జైలు కి ఎందుకు పోయాడో అడుగు రామకృష్ణ, బాబాయి మర్డర్ గురించి అడుగు రామకృష్ణ,చెల్లి అమ్మ నీ ఎందుకు తరిమేశాడు అడుగు రామకృష్ణ,kcr ktr Harish rao,kavitha  వీళ్ళకు 10 years mundu ఆస్థి ఎంత,ఎపుడు అస్థి ఎంత అది అడుగు రామకృష్ణ,atc.,....",te,2026-06-08T16:16:09Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,UgyGBsltvAesnytFNQp4AaABAg,@Teluguviralhub369,rgv సంతానం వీరందరూ దరిద్రులు మందు వేసినప్పుడు ఏమి మాట్లాడతారో వాళ్ళకే తెలియదు,te,2026-06-08T16:08:53Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,Ugx0AJGdj35wsL-ekYh4AaABAg,@ramaikya9635,Excellent analysis brother super ga icchav bro,en,2026-06-08T16:05:00Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,Ugxw0L8iJlU_f_F-6n94AaABAg,@venkateswararao6791,"రాజాక్ అన్న వాడికి గుద్దలో దముంటే vadu ఇదే విషయం తెలంగాణ cm ni, తెలంగాణ మినిస్టర్స్ ni, మరియు kcr ni, జగన్ ni అడిగే dammu వుందా దమ్ముంటే అడగాలి లేకపోతే కొజ్జా అని ఒప్పుకోవాలి",te,2026-06-08T16:00:50Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,UgyRI1-OBCTf13kGhJt4AaABAg,@satraj2815,"తెలంగాణా లో కొంతమంది లంగా గాళ్ళుకి, ysrcp Paytm amount అందుతుందేమో.. ఈ rahul లంగా నా కొడుక్కి వాడి తెలంగాణ వాడిని question చేయమని చెప్పండి.",te,2026-06-08T16:00:23Z,0,False,
2Ax9m6nuusA,రజాక్ స్ట్రాంగ్ కౌంటర్! | Rahul Ramakrishna Comments on Pawan Kalyan?,Trendsetter Telugu,Pawan Kalyan,UgxnP5HzXTy9ez2zis94AaABAg,@MadhaviLanka-b7x,"ఇదంతా కాదయ్యా 
పవన్ కళ్యాణ్ ని అర్ధం చేసుకోవాలంటే 
మంచి మనసుండాలి 
అప్పుడే పవన్ అంటే ఏంటో అర్ధం అవుతుంది",te,2026-06-08T15:58:58Z,1,False,
