keyword,video_title,video_url,publish_date,transcript_source,transcript_language,summary,comment_author,comment_text,comment_likes
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ShikharGautam-h5y,Naidu ji aapane Sahi samay per Sahi faisla Kiya Hai Varna aapko bhi jail mein Dal Diya jata yah BJP ke log kisi ke sage nahin,1
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ssalmanhaidarrizvi9290,"पूरे देश में हो रहे बुल्डोजर की इल्लीगल करवाई मुस्लिमों के टारगेट पे ये नायडू क्यों नहीं मुंह खोल रहा।
यकीन मानो कि जिस दिन नायडू ने इस मामले पे बोलना शुरू किया तो नायडू पे मुसीबत आएगी और फिर नायडू को एक बहाना मिल जाएगा बीजेपी से अलग होने का",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@sharfuddinsharfu3829,"SC, ST, OBC aur Minorities ek ho jaye to BJP ka safaya ho jayega aur ane wale dino me yehi hone wala hai. Pyar, muhabbat, bhandutwa, ekta aur samanatha hi pyare bharath ki pehchan hai. Downfalls ahead for facist.
Jai Bheem Jai Bharath.",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@babulalnadaf8122,"न, नीतीश, न चंद्रबाबू सपोर्ट वापस लेगा, बीजेपी इनकी नसबंदी कर रखी है, इसीलिए इनमें इतनी हिम्मत नहीं की ये समर्थन वापस ले। अब नीतीश और नायडू को जनता ही सबक सिखाएगी।",6
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@mdrinku4368,Good News Naidu Babu BJP Pe Bharosa Na Kare BjP kisi ka,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@amarnathrana6157,भारत की बर्वादी नितिश नायडू ही जिम्मेदार नही तो सरकार को अपने ईसारे पर चल सकते थे और मनमानी नही करते मोदी,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@rohitkamble144,आंख 😂😂 ये लोग गुलाम बने है कुछ होगा nhi,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SuriyaRoy-b5r,EVM hatao desh bachao,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@bhuneshwar646,Evm hatana hoga tabhi solution milega,1
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@BaldevSingh-os8tn,Janaab ! Bas waqt ki baat hai. Haal Naidu ka bhi wohi hone wala hai. Naidu ko BJP ki support karna bhari padega.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@muradmadhoshiofficial5111,Apna man garant news jhutha thumbnail mat lagao 😢,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@AkhilSamanta-w9g,Chandra Babu Naidu ka faisal  thik hee,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@dibyashreedas562,BJP bhagao desh bachao,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SanjayJadhao-o7k,चंदू को बीजेपी कांहींकी नहीं छोडेंगी 👌😃,12
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@VanitaDutta-o5z1t,"Der se sahi bt durust decession h & bimari ki starting m hi ilaj hona chahiye, nahi to bimari failta h.",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SuriyaRoy-b5r,BJP hatao desh bachao,1
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@Rahamathosaainattari,Bahut ghatiya news aap log banate Ho Pichhle 2 Sal se aap Yahi news banaa rahe ho aur Lamba video Banakar Waqt Barbad karte ho,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@RajKumar-d4f9z,Zbaarbhaiji 😊hmeto 😊mjaarha 😊hai 😊siliguri 😊ke 😊doctor 😊raja,3
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@santnirmalsahab5498,भाजपा सरकारों और भाजपा और संघ परिवार ने 12 वर्षों में अपने कुकर्मों को लेकर स्वयं लोग बौखलाहट में घबराकर काम करके भाजपा अपनी कब्र खोदने में लगे हुए हैं और आने वाले दिनों में भाजपा का सफाया हो जाएगा।,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@AMIRULSK-o5,Naidu ko fir se khareed lega tension mat lo😂😂,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@BadrudinKhatri,❤  1. MODI Ji.  D. P.  150.  160.  KARO.  TAB.  MAJA. AYEGA.  😂😂😂😂😂,2
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SanjayRam-ng1wv,क्यों नहीं दिखाएंगे आप चाहते डर के जिए क्यों डर के जिएंगे वह भी इंसान है वह भी इंसान है सच सच है झूठ झूठ है सच बोलना सीखिए झूठ बोलने से क्या होगा लोग कितना परेशान में जी रहे हैं कोई तो आगे आ रहे हैं ना इसमें आंख दिखाने वाला क्या बात है जी,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@mgangjee2022,Naidu kamyab hoga ya Jail jayega baad ki baat yeh kadam bahut pehle uthani chahiye thi abhi 50/50 main yeh matter BJP Sattah paney ke liye kuch bhi ker sakti hai,2
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@vinaykumargupta8329,"कुछ नहीं हुआ न होगा, नायडू और नितीश नूरा कुश्ती करते रहते हैं न्यूज में बने रहने के लिए। इनकी भी फाइल होगी पीएम के पास। अपनी फजीहत नहीं करवानी। पहले ही से नाक कटवाई हुई है।",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@mustakkhan3039,CHANDRABABU NAIDU ACCHI TARAH SE SAMAJH GAYE HAIN AGAR IS BAR DESH KE SATH GADDARI KIYA TO AANE WALE SAMAY MEIN CHANDRABABU NAIDU KO EK BHI SEAT NAHIN MILEGA.,2
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@athrisangtam7010,"Naidu had taken a right decision by not giving a change to BJP, because he doesn't want to face the same fate as Nitesh of Bihar.",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@Manmohankaur-on3pg,Congress party leaders per pani ki bocchar kyon?,3
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@mohammednizamuddin7395,Chander babu naidu ko chaiya ka bangal ka halath dekha kar BJP say apana support khataam kar dai. Chander babu naidu ya game khal lay tu  India gathbandhan ki sarkar banagi. Inshallah 🇮🇳 🇮🇳 🇮🇳 🇮🇳 🇮🇳 🇮🇳. Allaha hu Akbar. ❤❤❤❤❤❤❤❤❤❤❤,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@pulinbiharinayek3973,"Congratulations to Chandra babu Naidu for his right decision to take the withdraw his support from BJP. Corruption, tanasah, nafrat, jumla and drama. This is harmful for our democracy",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@lokeshkumarrajputhhhj0917,Raga coming soon ❤❤❤❤❤,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@DattatrayDhirwade,"मूर्ख माणुस आहे तो ,,, याचा व्हिडिओ टकला तरी पब्लिकला राग येतो नायडू चा आणि तुझा भी",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@cmrathod1169,"Naydu apana kurshi aur pax bachane ke liye jo kuchh karna pade vo kar rahe hai,jay bharat.",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@RajuChahande-j9g,Etani nikkmi sarkar es deshme nahi chahie chahe sarkar kohibhi ho,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@AmandeepKaur-WH9,TRUMP KNOWS  MODI VERY WELL  WHY TMC LOST IN BENGAL ELECTIONS... 👍,5
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@suryanarayanachennai9415,Modi aur amit shah ko pechay say dast ie loose motion ho gaya,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@AmandeepKaur-WH9,"TRUMP SUPPORTED CJP, THAT'S WHY EVERY THING WENT NORMAL BC OF PRESIDENT TRUMP 👍",3
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ravindrakamble9214,Good,8
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@mustikmsaiyyed214,Chandar Babu Naydu Se Aisi Koi Umeed To Nahi Ki India Gathbandan Me Jaye Usko BJP Ka Dar Hai Jabki BjPki Sarkar Hi Baishakiyon Ki sarkar Hai Naydu Ko Apne Pardesh Or Desh HitMe Nidar Hokar FaisLa Lena Chahiye Ye Loktanterki Jeet Hogi,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@BhagavatBhangale-l7v8t,Kya sach hai ki modi aur Amit shaha chandra babu ki party ko bhi teen part me todne wale hai kya bhaiya ji.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SurendraSinghyaduvanshi-q5t,Chandrababu Naidu ek bar Ed ki girft mein Jail ja chuke hain Amit Shah aur Modi ke naam se katate Hain,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@munnabhaimansuri514,Naydu ko bjp se apana samarthan vapas le lena chahiye bina der kiye,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@sanjeevshah303,CHANDRA BABU NAIDU GURU HAI. 1 LAKH 2 LAKH KAROD NIKAL LENGE,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@HiteshKumar-pt6nk,BJP ko htao desh ko bachao,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@dharmendersingh3199,मोदी गलत नहीं है भाई साहब जी गलत तो नायडू और नीतीश कुमार हैं जो मोदी को स्पॉट करते है,1
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@abdulqaiyum4531,Naidu and nitish ne bharat ko khatam kardiya apni lalach me,1
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@VirindarBhat,Yeh nobat nahain dekhne ko milta kyoun ki Nitesh ji aur C B Naidu ji thee maiheigayi ka Wajja  Doore chalata pada 🎙️🎤🎤🎙️🤑🤑⚡⚡🙀🙀⚡⚡⚡⚡⚡🐘🐘🐟🐟🐠🐠🐠🎤🎙️🤑🤑⚡⚡⚡⚡❔❓,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@श्रीगौमाताचैनल,समीर वाले झूठे हैं बकवास करतेरहते हैं इसलिए मन नहीं है सवाल पूछने की सरकार से जो सवाल नहीं पूछ सकता हूं मीडिया नहीं कहलाता है,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ramakantwagh7379,Ulatfer hone jaraha hain.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@Ashwani_Estkan,रजामंदी  होती है। आपको राजनीति की जानकारी नहीं।,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@Malice-towards-oneandall,Give honest analysis . Most of you tubers have taken sides and their AUDIANCE isn’t getting balanced view,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@teibormarngarcollection6986,Media walon sift bakwas kar rahe ho lekin Naidu ne already BJP ke saat shamil ho gaya hai,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@AmericanVibesUSA-j1e,Aap itna jhootha khabar logo ko kyun dikha Rahe ho,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@AbidHusainHusain-h1p,Naudu.ko.samarthan.wapas.le.lena.chahiye.barna.bad.main.kuch.nahin.hoga,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@JyotiprakashYadav-s6d,Fake news hoti hai aapki,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@francisbruno1547,Mamta ka 20 sansad join NDA,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@francisbruno1547,Naidu  janese NDA sarkar nahi tutegi,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@Mdalam-c2s,Nitish kumar modi ke aage nasmastak rahte hai,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@RamPyare-q3u,Naidu rajnitik bhagava hai,2
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@AbidHusainHusain-h1p,Sath.dene.bale.bhi.gunahgar.hain,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@Gyanbindu9300,BJP DESH KO HACK KAR LIYA PURA DESH BARBAAD KAR DIYA KISI TRAH BACHAO,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@arunadatania2800,Jo dar gaya so mar gya namaskar,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@shafijagil5239,Only purpganda,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@MahipalSingh-lg4ww,Us wakt nitesh ko pm. Tak ka offar tha tab bhi ye bjp ke saath chale gaye. Naydu bhi koi Achha mantalay nahin le sake..,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@larrynonang4551,"Chandra Babu Naidu ki himmat!!!!!!. 😮😮😮 Apni aka Modi-Shah ko anhke dikhaye !!!😮😮. Jail jayega Naidu jail. Jhuteh feiro pe hi rehna chahiye,na ki sorh ka mukut.😂😂😂.",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@yogendratyagi2121,Naidu ka jahaj dubnay vala h nitish ka pahlay hi bjp n dubo diya h yeh dono  ko bjp duba degi bjp is great,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@aksingh14,"Sab nakli hain ,sarkar girate girate teesri plan de di ,bhugat rhi public",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@TUNGAASSO,Fake youtuber tukde tukde tukde gang,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@DPPatel-pg9et,Modi-Shah till 2047 and beyond! Keep dreaming!,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@khemmelwani6537,BJP sabhi partiyo ka yahi hall karti h,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ramnikgala9759,फेक फर्जी और भ्रामक खबर 😂,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@aminbhaishaikh1391,Naydu BJP ka gulam hai naydu ki party tutegi,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@MahipalSingh-lg4ww,Ye Naydu bhi. Desh ke saath bjp ka saath dekar gaddari kar rahe hein. Ye dono agar bjp ka saath nahin dete. To aaj desh mein kuchh or hi hota..,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ashersher7434,Naidu Janata ko bewakuf banata hai   yeh khel khel raha h,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SAM78691,Yah sab purana photo sab Laga karke apna TRP badhane ki koshish kar raha hai aur kuchh nahin,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@MehboobMehboob-de8yo,Shorts comments plz,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@teibormarngarcollection6986,"Modi Sarkaar Rss aur Bajrangdal party ko support karte hoon ish party ko hum bilkul pasand nahi hai, Modi Sarkaar murdabad murdabad murdabad murdabad murdabad murdabad murdabad murdabad murdabad Abheejit bhaiya CJP zindabad zindabad zindabad zindabad rehega",0
